sentence,hypothesis,translation,clean_sentence,clean_hypothesis,clean_translation,training_time
朱朱一词及其相关做法，通过大西洋奴隶贸易从西非来到美洲。,connect aot mayo across the ocean to return to America,"The term “Juju” and related practices, came to America from West Africa by the Atlantic slave trade.",朱朱一词及其相关做法 通过大西洋奴隶贸易从西非来到美洲,connect aot mayo across the ocean to return to america,the term juju and related practices came to america from west africa by the atlantic slave trade,4640.434547901154
奥扎利城堡是位于克罗埃西亚城市奥扎利的一座城堡。,"Australian Castle is a castle in Australia, Croatia.","Ozalj Castle is a castle located in Ozalj, Croatia.",奥扎利城堡是位于克罗埃西亚城市奥扎利的一座城堡,australian castle is a castle in australia croatia,ozalj castle is a castle located in ozalj croatia,4640.434547901154
庾沙弥，颍川颍阴人，南北朝南齐、南梁人，因有孝行而闻名。,The name of the people of the Southern Qi and the Southern Liang people is because of filial piety.,"Yu Shami, a native of Yingchuan, Yingyin during Southern Qi and southern Liang, Southern Liang. He was famous for filial piety.",庾沙弥 颍川颍阴人 南北朝南齐 南梁人 因有孝行而闻名,the name of the people of the southern qi and the southern liang people is because of filial piety,yu shami a native of yingchuan yingyin during southern qi and southern liang southern liang he was famous for filial piety,4640.434547901154
最初国际网联男子巡回赛由所组成，每场卫星赛都持续四周以上。,The International Men's Circular Games was originally organized by the International Network of Nations. Each satellite competition lasted more than four weeks.,"At first, the men's tour of the ITF Men's Circuit was composed of, and each satellite race lasted for more than four weeks.",最初国际网联男子巡回赛由所组成 每场卫星赛都持续四周以上,the international men s circular games was originally organized by the international network of nations each satellite competition lasted more than four weeks,at first the men s tour of the itf men s circuit was composed of and each satellite race lasted for more than four weeks,4640.434547901154
每年有数百万来自伊朗和其他什叶派国家的朝圣者参观这些圣地。,"Every year, millions of protesters from Iran and other pro-Native countries visit these places.","Every year, millions of pilgrims from Iran and other Shiite countries visit the holy sites.",每年有数百万来自伊朗和其他什叶派国家的朝圣者参观这些圣地,every year millions of protesters from iran and other pro native countries visit these places,every year millions of pilgrims from iran and other shiite countries visit the holy sites,4640.434547901154
广岛之恋是一首由张洪量作词作曲，莫文蔚、张洪量演唱的华语歌曲。,"Guangdao's Love is a Chinese song sung by Zhang Hongliang, the composer of the song, and sung by Mo Wenwei.",Love in Hiroshima is a Chinese song composed by Zhang Hongliang and sung by Mo Wenwei and Zhang Hongliang.,广岛之恋是一首由张洪量作词作曲 莫文蔚 张洪量演唱的华语歌曲,guangdao s love is a chinese song sung by zhang hongliang the composer of the song and sung by mo wenwei,love in hiroshima is a chinese song composed by zhang hongliang and sung by mo wenwei and zhang hongliang,4640.434547901154
以「女子高中生×间谍格斗」为主题。,"Hosted by female high-level businessmen, spy fighting","The theme is ""female high school students × spy fighting"".",以 女子高中生 间谍格斗 为主题,hosted by female high level businessmen spy fighting,the theme is female high school students spy fighting,4640.434547901154
姜梓新，是中国大陆女演员及歌手。,Jiang Zixin is a Chinese actress and singer,Jiang Zixin is an actress and singer in Mainland China.,姜梓新 是中国大陆女演员及歌手,jiang zixin is a chinese actress and singer,jiang zixin is an actress and singer in mainland china,4640.434547901154
每当地球自转速度稍微下降后，大地震频次就会增加。,"When the earth's rotation speed drops slightly, the earth's shape will increase.","When the earth's rotation speed drops slightly, the frequency of large earthquakes will increase.",每当地球自转速度稍微下降后 大地震频次就会增加,when the earth s rotation speed drops slightly the earth s shape will increase,when the earth s rotation speed drops slightly the frequency of large earthquakes will increase,4640.434547901154
魏郡邺县人。,Sir Ye Xian,"A native in Ye County, Wei Prefecture.",魏郡邺县人,sir ye xian,a native in ye county wei prefecture,4640.434547901154
正殿神像是以原先三山国王神像的放大版，内殿则供奉三宝佛。,Theaddictive points sign body isites the original three- standalone,"The statue of the main hall is an enlarged version of the original statue of the king of the three mountains, while the inner hall is dedicated to the Sanbao Buddha.",正殿神像是以原先三山国王神像的放大版 内殿则供奉三宝佛,theaddictive points sign body isites the original three standalone,the statue of the main hall is an enlarged version of the original statue of the king of the three mountains while the inner hall is dedicated to the sanbao buddha,4640.434547901154
布莱恩·德查特，美国电视与电影演员。,"Brian DeSart, American TV and film actor",Bryan Dechart is an American movie actor and TV performer.,布莱恩 德查特 美国电视与电影演员,brian desart american tv and film actor,bryan dechart is an american movie actor and tv performer,4640.434547901154
唐海龙，上海人，汉族，中国共产党党员。,"Huang Hai-yong, Shanghai person, Chinese Communist Party member","Tang Hailong, Shanghai native, Han nationality, member of the Communist Party of China.",唐海龙 上海人 汉族 中国共产党党员,huang hai yong shanghai person chinese communist party member,tang hailong shanghai native han nationality member of the communist party of china,4640.434547901154
阿尔玛得名自当地一位教师阿尔玛·弗林。,Alma was named after a local monk named Alma.,"Alma was named after a local teacher, Alma Flynn.",阿尔玛得名自当地一位教师阿尔玛 弗林,alma was named after a local monk named alma,alma was named after a local teacher alma flynn,4640.434547901154
后《台湾名胜旧迹志》也有记载此天然纪念物。,"The name of Taiwan is written in ancient Chinese and has been recorded, so it is a natural monument.","Later in “Book of Taiwanese Attractions and Ruins”, this natural monument was also recorded.",后 台湾名胜旧迹志 也有记载此天然纪念物,the name of taiwan is written in ancient chinese and has been recorded so it is a natural monument,later in book of taiwanese attractions and ruins this natural monument was also recorded,4640.434547901154
